,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711302777.0327432,89320.0,2.234,17.68,3.214,"{'root--consul': 4.0, 'root--frontend': 18.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.75, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 10.0, 'root--user': 4.0}",1711302777.0327432,1711302807.0914614
1711302807.0924866,89319.0,2.067,14.45,2.789,"{'root--consul': 4.0, 'root--frontend': 18.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.262295081967213, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 10.0, 'root--user': 4.0}",1711302807.0924866,1711302837.642752
1711302837.6441805,89308.0,1.991,18.64,4.031,"{'root--consul': 4.0, 'root--frontend': 18.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.416666666666668, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 10.0, 'root--user': 4.0}",1711302837.6441805,1711302867.6993408
1711302897.7576194,89284.0,13.287,79.23,17.714,"{'root--consul': 4.721311475409836, 'root--frontend': 5.147540983606557, 'root--geo': 3.721311475409836, 'root--jaeger': 4.0, 'root--memcached-profile': 9.688524590163935, 'root--memcached-rate': 7.885245901639344, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 9.21311475409836, 'root--mongodb-profile': 19.75409836065574, 'root--mongodb-rate': 10.704918032786885, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 5.311475409836065, 'root--profile': 3.3934426229508197, 'root--rate': 3.1639344262295084, 'root--recommendation': 3.540983606557377, 'root--reservation': 4.983606557377049, 'root--search': 4.147540983606557, 'root--user': 4.0}",1711302897.7576194,1711302928.3180308
1711302928.3195329,89313.0,1.427,7.61,6.162,"{'root--consul': 5.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 19.57377049180328, 'root--mongodb-rate': 14.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 3.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711302928.3195329,1711302958.8643498
1711302958.8658283,89319.0,1.125,6.07,1.298,"{'root--consul': 5.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 19.066666666666666, 'root--mongodb-rate': 14.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 3.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711302958.8658283,1711302988.9188993
1711302988.920209,89320.0,1.225,7.61,1.604,"{'root--consul': 5.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 14.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 3.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711302988.920209,1711303018.977291
1711303049.037061,89299.0,17.317,598.53,93.113,"{'root--consul': 4.213114754098361, 'root--frontend': 6.311475409836065, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 5.672131147540983, 'root--memcached-rate': 5.80327868852459, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 10.327868852459016, 'root--mongodb-profile': 9.40983606557377, 'root--mongodb-rate': 7.60655737704918, 'root--mongodb-recommendation': 5.327868852459017, 'root--mongodb-reservation': 5.442622950819672, 'root--mongodb-user': 4.0, 'root--profile': 7.918032786885246, 'root--rate': 19.83606557377049, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 3.3442622950819674, 'root--user': 3.4098360655737703}",1711303049.037061,1711303079.5938084
1711303079.595331,89316.0,1.686,6.61,1.658,"{'root--consul': 4.0, 'root--frontend': 9.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 16.0, 'root--rate': 63.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 3.0}",1711303079.595331,1711303109.680403
1711303109.6935978,89313.0,1.694,7.14,1.751,"{'root--consul': 4.0, 'root--frontend': 9.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 16.0, 'root--rate': 63.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 3.0}",1711303109.6935978,1711303139.7502573
1711303139.7516966,89312.0,1.743,7.04,1.695,"{'root--consul': 4.0, 'root--frontend': 9.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 16.0, 'root--rate': 63.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 3.0}",1711303139.7516966,1711303169.812376
1711303169.8138828,89317.0,1.736,6.87,1.633,"{'root--consul': 4.0, 'root--frontend': 9.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 16.0, 'root--rate': 63.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 3.0}",1711303169.8138828,1711303199.8661995
1711303199.8675964,89301.0,2.438,23.22,4.484,"{'root--consul': 4.0, 'root--frontend': 8.75, 'root--geo': 3.95, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 9.9, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 16.0, 'root--rate': 63.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 3.0}",1711303199.8675964,1711303229.9137902
1711303229.9149084,89313.0,0.578,1.37,0.255,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 5.466666666666667, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 12.533333333333333, 'root--mongodb-reservation': 16.683333333333334, 'root--mongodb-user': 4.0, 'root--profile': 6.8, 'root--rate': 17.766666666666666, 'root--recommendation': 3.2333333333333334, 'root--reservation': 4.416666666666667, 'root--search': 3.2333333333333334, 'root--user': 3.0833333333333335}",1711303229.9149084,1711303259.9686937
1711303259.970116,89321.0,0.609,1.44,0.334,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 20.366666666666667, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 6.0, 'root--search': 3.0, 'root--user': 4.0}",1711303259.970116,1711303290.017902
1711303290.0189013,89324.0,0.614,1.45,0.563,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 19.583333333333332, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 6.0, 'root--search': 3.0, 'root--user': 4.0}",1711303290.0189013,1711303320.074202
1711303320.0752258,89319.0,0.615,1.45,0.385,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 19.6, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 6.0, 'root--search': 3.0, 'root--user': 4.0}",1711303320.0752258,1711303350.1353
1711303350.1363332,89321.0,0.61,1.46,0.439,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 19.033333333333335, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 6.0, 'root--search': 3.0, 'root--user': 4.0}",1711303350.1363332,1711303380.1886742
1711303380.1897874,89321.0,1.33,10.82,2.182,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.066666666666666, 'root--memcached-reserve': 16.733333333333334, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.116666666666666, 'root--mongodb-recommendation': 4.183333333333334, 'root--mongodb-reservation': 19.35, 'root--mongodb-user': 4.0, 'root--profile': 5.566666666666666, 'root--rate': 6.433333333333334, 'root--recommendation': 3.65, 'root--reservation': 3.15, 'root--search': 3.8, 'root--user': 3.05}",1711303380.1897874,1711303410.2714243
1711303410.272842,89104.0,68.781,642.56,133.374,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 20.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.75, 'root--mongodb-user': 4.0, 'root--profile': 6.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 3.0}",1711303410.272842,1711303440.3341825
1711303440.3355913,89315.0,1.334,10.76,2.318,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 20.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.116666666666667, 'root--mongodb-user': 4.0, 'root--profile': 6.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 3.0}",1711303440.3355913,1711303470.4029615
1711303470.4039514,89316.0,1.649,16.83,3.449,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 20.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.083333333333332, 'root--mongodb-user': 4.0, 'root--profile': 6.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 3.0}",1711303470.4039514,1711303500.4622002
1711303531.0273843,81467.0,977.93,6410.0,1850.014,"{'root--consul': 4.0, 'root--frontend': 9.573770491803279, 'root--geo': 3.540983606557377, 'root--jaeger': 3.180327868852459, 'root--memcached-profile': 5.295081967213115, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 6.885245901639344, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.590163934426229, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.114754098360656, 'root--mongodb-user': 3.2295081967213113, 'root--profile': 4.459016393442623, 'root--rate': 4.688524590163935, 'root--recommendation': 4.0, 'root--reservation': 4.622950819672131, 'root--search': 12.163934426229508, 'root--user': 4.213114754098361}",1711303531.0273843,1711303561.5731251
1711303561.5745323,73593.0,2632.168,12940.0,3749.686,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 6.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.583333333333332, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 19.0, 'root--user': 5.0}",1711303561.5745323,1711303591.63022
1711303591.6316373,75317.0,2338.786,13520.0,3529.543,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 6.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.39344262295082, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 19.0, 'root--user': 5.0}",1711303591.6316373,1711303622.193039
1711303622.1945283,67990.0,3590.205,15410.0,4355.837,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 6.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 19.0, 'root--user': 5.0}",1711303622.1945283,1711303652.2650127
1711303652.2661076,82661.0,1247.901,9840.0,2360.196,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 6.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 19.0, 'root--user': 5.0}",1711303652.2661076,1711303682.3328812
1711303682.3340695,86492.0,628.167,8210.0,1459.109,"{'root--consul': 4.0, 'root--frontend': 12.262295081967213, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 5.836065573770492, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.9508196721311477, 'root--mongodb-rate': 4.950819672131147, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 5.967213114754099, 'root--search': 18.75409836065574, 'root--user': 5.0}",1711303682.3340695,1711303712.8857875
1711303712.887147,88094.0,248.574,2220.0,548.931,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 5.5, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.933333333333334, 'root--mongodb-geo': 12.216666666666667, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 8.483333333333333, 'root--mongodb-reservation': 19.983333333333334, 'root--mongodb-user': 3.933333333333333, 'root--profile': 4.0, 'root--rate': 6.983333333333333, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.033333333333333}",1711303712.887147,1711303742.9382412
1711303742.9392593,89290.0,14.225,229.89,45.905,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 6.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 13.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.066666666666666, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 8.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711303742.9392593,1711303772.9895258
1711303772.9907095,89263.0,22.581,342.53,67.436,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 6.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 13.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 8.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711303772.9907095,1711303803.062008
1711303803.0629973,87845.0,286.42,2360.0,596.387,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 6.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 13.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.183333333333334, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 8.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711303803.0629973,1711303833.1198852
1711303863.1755528,86658.0,341.896,3450.0,804.613,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.491803278688525, 'root--memcached-profile': 4.60655737704918, 'root--memcached-rate': 4.524590163934426, 'root--memcached-reserve': 5.60655737704918, 'root--mongodb-geo': 5.459016393442623, 'root--mongodb-profile': 3.557377049180328, 'root--mongodb-rate': 5.737704918032787, 'root--mongodb-recommendation': 8.245901639344263, 'root--mongodb-reservation': 19.295081967213115, 'root--mongodb-user': 5.639344262295082, 'root--profile': 8.491803278688524, 'root--rate': 5.114754098360656, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 6.131147540983607, 'root--user': 3.278688524590164}",1711303863.1755528,1711303893.7278528
1711303893.7292614,82957.0,1141.007,6930.0,2049.095,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 7.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 19.5, 'root--mongodb-user': 7.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 8.0, 'root--user': 3.0}",1711303893.7292614,1711303923.794653
1711303923.7960765,85514.0,776.034,5070.0,1412.665,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 7.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 7.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 8.0, 'root--user': 3.0}",1711303923.7960765,1711303953.8570104
1711303953.8579865,78889.0,2142.908,6730.0,2218.467,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 7.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 7.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 8.0, 'root--user': 3.0}",1711303953.8579865,1711303984.4142394
1711304014.4858034,89319.0,206.523,2490.0,532.532,"{'root--consul': 4.442622950819672, 'root--frontend': 4.442622950819672, 'root--geo': 4.0, 'root--jaeger': 4.557377049180328, 'root--memcached-profile': 3.4918032786885247, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.491803278688525, 'root--mongodb-geo': 5.377049180327869, 'root--mongodb-profile': 11.01639344262295, 'root--mongodb-rate': 5.081967213114754, 'root--mongodb-recommendation': 6.426229508196721, 'root--mongodb-reservation': 11.131147540983607, 'root--mongodb-user': 5.098360655737705, 'root--profile': 8.59016393442623, 'root--rate': 6.688524590163935, 'root--recommendation': 8.163934426229508, 'root--reservation': 4.0, 'root--search': 5.622950819672131, 'root--user': 3.0491803278688523}",1711304014.4858034,1711304045.0375059
1711304045.038934,89320.0,1.04,4.92,2.763,"{'root--consul': 5.0, 'root--frontend': 5.0, 'root--geo': 4.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 19.3, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 21.0, 'root--recommendation': 36.983333333333334, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711304045.038934,1711304075.0961778
1711304075.0971465,89314.0,1.248,5.65,2.585,"{'root--consul': 5.0, 'root--frontend': 5.0, 'root--geo': 4.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 19.216666666666665, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 21.0, 'root--recommendation': 37.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711304075.0971465,1711304105.1611547
1711304105.162142,89322.0,1.184,5.51,1.0,"{'root--consul': 5.0, 'root--frontend': 5.0, 'root--geo': 4.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 19.116666666666667, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 21.0, 'root--recommendation': 37.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711304105.162142,1711304135.2382133
1711304135.2395842,89177.0,11.236,93.5,21.685,"{'root--consul': 5.0, 'root--frontend': 5.0, 'root--geo': 4.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 19.033333333333335, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 21.0, 'root--recommendation': 37.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.0}",1711304135.2395842,1711304165.302035
