,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711170803.3146386,36658.0,11636.158,17690.0,3450.711,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711170803.3146386,1711170833.8769722
1711170833.8783696,36583.0,11711.558,17960.0,3466.143,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.114754098360656, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.147540983606557, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.78688524590164, 'root--mongodb-recommendation': 8.147540983606557, 'root--mongodb-reservation': 8.147540983606557, 'root--mongodb-user': 8.78688524590164, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.78688524590164, 'root--search': 8.78688524590164, 'root--user': 8.0}",1711170833.8783696,1711170864.4328232
1711170864.4342144,36515.0,11758.549,17990.0,3487.307,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711170864.4342144,1711170894.489853
1711170894.4908602,36665.0,11725.882,17870.0,3465.05,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711170894.4908602,1711170925.0358407
1711170925.0372508,36621.0,11688.386,17760.0,3426.467,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711170925.0372508,1711170955.5940297
1711170955.5953698,36820.0,11605.348,17840.0,3437.883,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711170955.5953698,1711170986.1521351
1711170986.1535704,63318.0,8135.738,10590.0,875.156,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711170986.1535704,1711171016.7197602
1711171016.7211008,83554.0,1391.611,2980.0,710.449,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.866666666666667, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.033333333333333, 'root--mongodb-geo': 8.033333333333333, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.866666666666667, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711171016.7211008,1711171046.7819877
1711171046.783017,83670.0,1398.95,3420.0,689.081,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711171046.783017,1711171077.339781
1711171077.341156,83897.0,1307.984,3600.0,774.916,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711171077.341156,1711171107.4176648
1711171107.4191077,83635.0,1285.274,3790.0,731.706,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711171107.4191077,1711171137.9726546
1711171137.973998,83716.0,1324.0,3250.0,685.841,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711171137.973998,1711171168.526464
1711171168.5277994,51444.0,6774.027,12770.0,3165.445,"{'root--consul': 8.0, 'root--frontend': 8.311475409836065, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.311475409836065, 'root--memcached-reserve': 8.573770491803279, 'root--mongodb-geo': 8.573770491803279, 'root--mongodb-profile': 8.573770491803279, 'root--mongodb-rate': 8.311475409836065, 'root--mongodb-recommendation': 8.344262295081966, 'root--mongodb-reservation': 8.344262295081966, 'root--mongodb-user': 8.573770491803279, 'root--profile': 8.344262295081966, 'root--rate': 8.0, 'root--recommendation': 8.508196721311476, 'root--reservation': 8.0, 'root--search': 8.540983606557377, 'root--user': 8.0}",1711171168.5277994,1711171199.1128185
1711171199.160182,39947.0,10770.784,16910.0,3378.114,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711171199.160182,1711171229.8115225
1711171229.8129601,39379.0,11349.476,16860.0,3193.005,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711171229.8129601,1711171260.386319
1711171260.387733,40237.0,11216.796,16840.0,3252.353,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711171260.387733,1711171290.9653852
1711171290.9668097,40300.0,10624.879,16630.0,3368.26,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711171290.9668097,1711171321.6571453
1711172048.6081026,31819.0,11788.727,17380.0,2980.009,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711172048.6081026,1711172086.8779097
1711172217.5375657,65234.0,7434.76,12860.0,4299.243,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711172217.5375657,1711172258.8258145
1711172885.8923385,32497.0,9083.716,14240.0,2682.444,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711172885.8923385,1711172923.9094164
1711172963.7545388,34208.0,13429.732,20120.0,3260.19,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711172963.7545388,1711173000.9336405
1711173211.2436903,35278.0,13407.804,18350.0,2668.682,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711173211.2436903,1711173249.0109515
1711173249.6686838,42685.0,10365.301,15800.0,3048.072,"{'root--consul': 8.217391304347826, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.63768115942029, 'root--rate': 8.26086956521739, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711173249.6686838,1711173284.929453
1711174910.2249694,36740.0,11618.324,17970.0,3409.238,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711174910.2249694,1711174955.4123738
1711175043.1285017,39041.0,11040.957,16970.0,3376.694,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711175043.1285017,1711175084.0109432
1711175084.9044838,38974.0,11552.091,17140.0,3219.668,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.828125, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.65625, 'root--search': 8.0, 'root--user': 9.0}",1711175084.9044838,1711175117.4166183
1711175117.4337366,39420.0,11252.477,16960.0,3291.568,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.387096774193548, 'root--search': 8.0, 'root--user': 9.0}",1711175117.4337366,1711175148.5291781
1711175148.530309,42014.0,10590.474,16040.0,2962.069,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.98360655737705, 'root--memcached-profile': 8.98360655737705, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.98360655737705, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.98360655737705, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.229508196721312, 'root--search': 8.0, 'root--user': 8.98360655737705}",1711175148.530309,1711175179.1060302
1711175731.7236297,36999.0,11521.694,17660.0,3433.713,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.027777777777779, 'root--memcached-reserve': 8.027777777777779, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.055555555555555, 'root--mongodb-reservation': 8.055555555555555, 'root--mongodb-user': 8.055555555555555, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711175731.7236297,1711175790.602458
1711175827.5732677,36387.0,11207.634,17370.0,3290.293,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711175827.5732677,1711175880.7865431
1711175883.3735018,41086.0,11075.83,16350.000000000002,3000.038,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.012820512820513, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.012820512820513, 'root--user': 9.0}",1711175883.3735018,1711175924.2319956
1711175924.2886686,36903.0,11414.332,17790.0,3388.766,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.754098360655737, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 9.0}",1711175924.2886686,1711175954.9122133
1711177133.844177,1362.0,4076.135,7930.0,2862.879,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177133.844177,1711177227.1795661
1711177227.9043128,37918.0,11339.592,17290.0,3481.992,"{'root--consul': 8.0, 'root--frontend': 8.938461538461539, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.938461538461539, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.938461538461539, 'root--mongodb-reservation': 8.938461538461539, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177227.9043128,1711177261.3062634
1711177261.3074272,40988.0,10322.458,16320.0,2936.073,"{'root--consul': 8.78688524590164, 'root--frontend': 8.0, 'root--geo': 8.852459016393443, 'root--jaeger': 8.737704918032787, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.459016393442623, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177261.3074272,1711177291.875584
1711177291.8769844,38427.0,11592.641,17290.0,3297.074,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177291.8769844,1711177322.43268
1711177322.4340727,39017.0,11095.99,16970.0,3366.653,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177322.4340727,1711177352.9851124
1711177352.9865258,38245.0,11383.576,17330.0,3384.723,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.967213114754099, 'root--search': 8.0, 'root--user': 9.0}",1711177352.9865258,1711177383.5579298
1711177383.5593636,38502.0,11298.08,17290.0,3411.087,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711177383.5593636,1711177414.12696
1711177414.1283355,38256.0,11340.821,17200.0,3343.412,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.163934426229508, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.770491803278688, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.737704918032787, 'root--reservation': 8.163934426229508, 'root--search': 8.737704918032787, 'root--user': 8.163934426229508}",1711177414.1283355,1711177444.6806428
1711177444.6820583,39010.0,11002.017,17240.0,3217.504,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711177444.6820583,1711177475.2346666
1711177475.2361548,37862.0,11379.154,17780.0,3375.505,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 8.0}",1711177475.2361548,1711177505.2989392
